year,importer,category,exporter,value
2007,United States,civ,New Zealand,24396
2007,United States,civ,Norway,12889
2007,United States,civ,Philippines,2669796
2007,United States,civ,Poland,69470
2007,United States,civ,Portugal,2605171
2007,United States,civ,Romania,410050
2007,United States,civ,Russian Federation,11662794
2007,United States,civ,Serbia,268260
2007,United States,civ,Slovakia,35123
2007,United States,civ,Spain,4617914
2007,United States,civ,Sweden,14020
2007,United States,civ,Switzerland,1219939
2007,United States,civ,Thailand,24997
2007,United States,civ,Turkey,42092648
2007,United States,civ,Ukraine,15702
2007,United States,civ,United Kingdom,11345977
2007,United States,civ,Uruguay,880
2007,United States,civ,China,3994580
2007,United States,civ,Cyprus,2428
2007,United States,civ,Denmark,39948
2007,United States,civ,Finland,2629
2007,United States,civ,France,126044
2007,United States,civ,Greece,3200
2007,United States,civ,Guatemala,33196
2007,United States,civ,India,54919
2007,United States,civ,Ireland,323
2007,United States,civ,Japan,4526985
2007,United States,civ,"Korea, Republic of",85781
2007,United States,civ,Netherlands,76878
2007,United States,civ,Pakistan,19346
2007,United States,civ,Singapore,2015
2007,United States,civ,Tokelau,779063
2007,United States,930330,Argentina,60
2007,United States,930330,Australia,22811
2007,United States,930330,Austria,1647628
2007,United States,930330,Belgium,23088176
2007,United States,930330,Brazil,11574357
2007,United States,930330,Bulgaria,725943
2007,United States,930330,Canada,21526206
2007,United States,930330,China,418769
2007,United States,930330,Czech Republic,8582583
2007,United States,930330,Denmark,32000
2007,United States,930330,Finland,7115253
2007,United States,930330,France,638466
2007,United States,930330,Germany,7045000
2007,United States,930330,India,101219
2007,United States,930330,Italy,11472406
2007,United States,930330,Japan,16574316
2007,United States,930330,Malaysia,34506
2007,United States,930330,Namibia,20854
2007,United States,930330,Netherlands,7000
2007,United States,930330,Netherlands Antilles,5694
2007,United States,930330,New Zealand,4400
2007,United States,930330,Norway,3129
2007,United States,930330,Philippines,98418
2007,United States,930330,Poland,31017
2007,United States,930330,Portugal,7598266
2007,United States,930330,Romania,3670243
2007,United States,930330,Russian Federation,1115012
2007,United States,930330,Serbia,2418450
2007,United States,930330,Singapore,2736
2007,United States,930330,Slovakia,97682
2007,United States,930330,South Africa,23135
2007,United States,930330,Spain,127424
2007,United States,930330,Sweden,19899
2007,United States,930330,Switzerland,138977
2007,United States,930330,"Tanzania, United Republic of",10
2007,United States,930330,Thailand,33148
2007,United States,930330,Turkey,3309355
2007,United States,930330,Ukraine,117700
2007,United States,930330,United Kingdom,3147046
2007,United States,ammo,Australia,3012463
2007,United States,ammo,Brazil,38898053
2007,United States,ammo,Canada,35037552
2007,United States,ammo,Czech Republic,2854053
2007,United States,ammo,France,4002377
2007,United States,ammo,Germany,3978000
2007,United States,ammo,Hong Kong,4239
2007,United States,ammo,Hungary,3170569
2007,United States,ammo,India,174038
2007,United States,ammo,Italy,19096207
2007,United States,ammo,Malaysia,569291
2007,United States,ammo,Mexico,2646834
2007,United States,ammo,Netherlands,128514
2007,United States,ammo,Philippines,291909
2007,United States,ammo,Russian Federation,39707409
2007,United States,ammo,Serbia,8854132
2007,United States,ammo,South Africa,1038395
2007,United States,ammo,Spain,12692841
2007,United States,ammo,Sweden,5047331
2007,United States,ammo,Switzerland,1437390
2007,United States,ammo,United Arab Emirates,41904
2007,United States,ammo,United Kingdom,3852842
2007,United States,ammo,Albania,326642
2007,United States,ammo,Argentina,102894
2007,United States,ammo,Austria,2208
2007,United States,ammo,Belgium,4187722
2007,United States,ammo,Bosnia and Herzegovina,3387318
2007,United States,ammo,Bulgaria,2662497
2007,United States,ammo,China,614417
2007,United States,ammo,Colombia,47917
2007,United States,ammo,Denmark,17498
2007,United States,ammo,Finland,2278264
2007,United States,ammo,Ghana,397
2007,United States,ammo,Greece,1340073
2007,United States,ammo,Ireland,3912
2007,United States,ammo,Israel,14162159
2007,United States,ammo,Japan,63290
2007,United States,ammo,"Korea, Republic of",47086468
2007,United States,ammo,Lithuania,2036488
2007,United States,ammo,"Macedonia, The Former Yugoslav Republic of",14984
2007,United States,ammo,Montenegro,993482
2007,United States,ammo,Norway,1763623
2007,United States,ammo,Pakistan,157725
2007,United States,ammo,Peru,3579218
2007,United States,ammo,Poland,113975
2007,United States,ammo,Portugal,57665
2007,United States,ammo,Romania,2835199
2007,United States,ammo,Slovakia,26566
2007,United States,ammo,Taiwan,34210855
2007,United States,ammo,Thailand,65530
2007,United States,ammo,Turkey,51473
2008,United States,mil,Indonesia,149406
2008,United States,mil,Australia,5407
2008,United States,mil,Austria,388376
2008,United States,mil,Belgium,1694910
2008,United States,mil,Brazil,221173
2008,United States,mil,Bulgaria,378176
2008,United States,mil,Canada,1020858
2008,United States,mil,Colombia,2160115
2008,United States,mil,Croatia,41538
2008,United States,mil,Czech Republic,196128
2008,United States,mil,Egypt,55461
2008,United States,mil,France,6841
2008,United States,mil,Germany,4184172
2008,United States,mil,Hungary,36791
2008,United States,mil,Israel,17801048
2008,United States,mil,Italy,10545
2008,United States,mil,Japan,5961
2008,United States,mil,"Korea, Republic of",3092
2008,United States,mil,Nepal,5869
2008,United States,mil,New Zealand,1565163
2008,United States,mil,Norway,578006
2008,United States,mil,Pakistan,196893
2008,United States,mil,Poland,55024
2008,United States,mil,Romania,571174
2008,United States,mil,Russian Federation,152546
2008,United States,mil,Serbia,1137830
2008,United States,mil,Singapore,15292
2008,United States,mil,Spain,25007
2008,United States,mil,Sweden,146583
2008,United States,mil,Switzerland,43654
2008,United States,mil,Ukraine,115767
2008,United States,mil,United Kingdom,717862
2008,United States,civ,Argentina,8026767
2008,United States,civ,Australia,294575
2008,United States,civ,Austria,96511569
2008,United States,civ,Belgium,7073436
2008,United States,civ,Brazil,91684564
2008,United States,civ,Bulgaria,211921
2008,United States,civ,Cambodia,24883
2008,United States,civ,Canada,9873788
2008,United States,civ,Chile,1037035
2008,United States,civ,China,3539272
2008,United States,civ,Croatia,37795341
2008,United States,civ,Czech Republic,6420208
2008,United States,civ,Finland,111700
2008,United States,civ,Germany,53199273
2008,United States,civ,Hungary,18441
2008,United States,civ,Israel,5682625
2008,United States,civ,Italy,139587126
2008,United States,civ,Luxemburg,26949
2008,United States,civ,Mexico,535491
2008,United States,civ,New Zealand,29894
2008,United States,civ,Norway,7414
2008,United States,civ,Peru,1014
2008,United States,civ,Philippines,4476973
2008,United States,civ,Poland,202014
2008,United States,civ,Portugal,1269950
2008,United States,civ,Romania,721121
2008,United States,civ,Serbia,617149
2008,United States,civ,Slovakia,155937
2008,United States,civ,Spain,4114995
2008,United States,civ,Sweden,73158
2008,United States,civ,Switzerland,375225
2008,United States,civ,Thailand,6573
2008,United States,civ,Turkey,27171286
2008,United States,civ,United Arab Emirates,602
2008,United States,civ,United Kingdom,7455917
2008,United States,civ,"Venezuela, Bolivarian Republic of",488
2008,United States,civ,Cyprus,111114
2008,United States,civ,Denmark,5063
2008,United States,civ,France,314155
2008,United States,civ,Ireland,9490
2008,United States,civ,Japan,2255818
2008,United States,civ,"Korea, Republic of",199792
2008,United States,civ,Lebanon,44241
2008,United States,civ,Netherlands,8242
2008,United States,civ,Russian Federation,13389072
2008,United States,civ,"Tanzania, United Republic of",5358
2008,United States,930330,Australia,17429
2008,United States,930330,Austria,1320979
2008,United States,930330,Belgium,14299543
2008,United States,930330,Brazil,11144937
2008,United States,930330,Bulgaria,1411525
2008,United States,930330,Canada,15026911
2008,United States,930330,China,81239
2008,United States,930330,Czech Republic,5878206
2008,United States,930330,Finland,12632007
2008,United States,930330,France,394621
2008,United States,930330,Germany,13054000
2008,United States,930330,Hungary,150371
2008,United States,930330,Italy,9543304
2008,United States,930330,Japan,28495809
2008,United States,930330,"Korea, Republic of",21700
2008,United States,930330,Mexico,89227
2008,United States,930330,Namibia,4293
2008,United States,930330,Netherlands Antilles,15093
2008,United States,930330,New Zealand,12499
2008,United States,930330,Norway,20805
2008,United States,930330,Philippines,32753
2008,United States,930330,Portugal,11145656
2008,United States,930330,Romania,6918067
2008,United States,930330,Russian Federation,2119093
2008,United States,930330,Serbia,696248
2008,United States,930330,Slovakia,23651
2008,United States,930330,South Africa,3921
2008,United States,930330,Spain,416992
2008,United States,930330,Sweden,39880
2008,United States,930330,Switzerland,351199
2008,United States,930330,Taiwan,3571
2008,United States,930330,Thailand,4764
2008,United States,930330,Turkey,30565
2008,United States,930330,United Kingdom,3889630
2008,United States,ammo,Australia,797369
2008,United States,ammo,Brazil,43075577
2008,United States,ammo,Canada,36580359
2008,United States,ammo,China,318539
2008,United States,ammo,Czech Republic,4755837
2008,United States,ammo,Denmark,81194
2008,United States,ammo,Finland,2288078
2008,United States,ammo,France,3239552
2008,United States,ammo,Germany,7946000
2008,United States,ammo,Hungary,2754291
2008,United States,ammo,India,462828
2008,United States,ammo,Ireland,3761
2008,United States,ammo,Italy,15301125
2008,United States,ammo,"Korea, Republic of",42864433
2008,United States,ammo,Mexico,3501078
2008,United States,ammo,Spain,22176404
2008,United States,ammo,Sweden,6325807
2008,United States,ammo,Switzerland,335974
2008,United States,ammo,United Arab Emirates,779171
2008,United States,ammo,United Kingdom,3456287
2008,United States,ammo,Albania,214260
2008,United States,ammo,Argentina,336364
2008,United States,ammo,Austria,64750
2008,United States,ammo,Belgium,3008095
2008,United States,ammo,Bosnia and Herzegovina,373380
2008,United States,ammo,Bulgaria,1711766
2008,United States,ammo,Costa Rica,20
2008,United States,ammo,Egypt,152316
2008,United States,ammo,El Salvador,83750
2008,United States,ammo,Israel,15999170
2008,United States,ammo,Japan,6923
2008,United States,ammo,Montenegro,71238
2008,United States,ammo,Norway,9174351
2008,United States,ammo,Pakistan,354535
2008,United States,ammo,Panama,7604
2008,United States,ammo,Peru,3086705
2008,United States,ammo,Philippines,1431221
2008,United States,ammo,Poland,654140
2008,United States,ammo,Romania,3331986
2008,United States,ammo,Russian Federation,59504732
2008,United States,ammo,Serbia,7046325
2008,United States,ammo,Singapore,6902
2008,United States,ammo,Slovakia,374383
2008,United States,ammo,South Africa,2048372
2008,United States,ammo,Taiwan,25757440
2008,United States,ammo,Turkey,72744
2009,United States,mil,Australia,7566
2009,United States,mil,Belgium,900900
2009,United States,mil,Bosnia and Herzegovina,2401
2009,United States,mil,Bulgaria,272247
2009,United States,mil,Canada,7820
2009,United States,mil,Colombia,624885
2009,United States,mil,Croatia,122509
2009,United States,mil,Czech Republic,49958
2009,United States,mil,Finland,17927
2009,United States,mil,France,3890
2009,United States,mil,Germany,4332494
2009,United States,mil,Israel,858000
2009,United States,mil,"Korea, Republic of",352044
2009,United States,mil,Norway,5418
2009,United States,mil,Pakistan,13850
2009,United States,mil,Poland,294293
2009,United States,mil,Portugal,11205599
2009,United States,mil,Romania,148037
2009,United States,mil,Russian Federation,1550826
2009,United States,mil,Singapore,9200
2009,United States,mil,South Africa,591940
2009,United States,mil,Spain,73365
2009,United States,mil,Sweden,39075
2009,United States,mil,Switzerland,290491
2009,United States,mil,Thailand,58216
2009,United States,mil,Ukraine,108017
2009,United States,mil,United Kingdom,787719
2009,United States,civ,Argentina,8278665
2009,United States,civ,Australia,347322
2009,United States,civ,Austria,168259218
2009,United States,civ,Belgium,17110252
2009,United States,civ,Brazil,147974898
2009,United States,civ,Bulgaria,640883
2009,United States,civ,Canada,5888212
2009,United States,civ,Croatia,55891631
2009,United States,civ,Czech Republic,11116958
2009,United States,civ,Finland,27811
2009,United States,civ,Germany,65494002
2009,United States,civ,Honduras,1919
2009,United States,civ,Hungary,492950
2009,United States,civ,Israel,3878179
2009,United States,civ,Italy,118733585
2009,United States,civ,"Korea, Republic of",124634
2009,United States,civ,Mexico,412494
2009,United States,civ,New Caledonia,174846
2009,United States,civ,New Zealand,23479
2009,United States,civ,Norway,5266
2009,United States,civ,Philippines,7105691
2009,United States,civ,Poland,790477
2009,United States,civ,Portugal,2814834
2009,United States,civ,Romania,1079904
2009,United States,civ,Russian Federation,14431465
2009,United States,civ,Serbia,545049
2009,United States,civ,Slovakia,527346
2009,United States,civ,Spain,3020341
2009,United States,civ,Switzerland,1327270
2009,United States,civ,Thailand,4632
2009,United States,civ,Tokelau,202952
2009,United States,civ,Trinidad and Tobago,1676
2009,United States,civ,Turkey,26569957
2009,United States,civ,Ukraine,22659
2009,United States,civ,United Kingdom,7435625
2009,United States,civ,China,5837173
2009,United States,civ,France,139056
2009,United States,civ,Ireland,31420
2009,United States,civ,Japan,990252
2009,United States,civ,Lebanon,9151
2009,United States,civ,Netherlands,2791
2009,United States,civ,Pakistan,20691
2009,United States,civ,Sweden,12946
2009,United States,civ,Uganda,200
2009,United States,930330,Australia,2815
2009,United States,930330,Austria,1726936
2009,United States,930330,Belgium,17712314
2009,United States,930330,Brazil,10165309
2009,United States,930330,Bulgaria,550478
2009,United States,930330,Canada,16496905
2009,United States,930330,China,313420
2009,United States,930330,Czech Republic,4059019
2009,United States,930330,Denmark,10181
2009,United States,930330,Finland,13990942
2009,United States,930330,France,396276
2009,United States,930330,Germany,28339000
2009,United States,930330,Hungary,1724237
2009,United States,930330,Ireland,2917
2009,United States,930330,Israel,107000
2009,United States,930330,Italy,10110614
2009,United States,930330,Japan,33074875
2009,United States,930330,"Korea, Republic of",612
2009,United States,930330,Malaysia,29353
2009,United States,930330,Mexico,154220
2009,United States,930330,Nepal,181
2009,United States,930330,New Caledonia,388190
2009,United States,930330,New Zealand,8557
2009,United States,930330,Norway,12980
2009,United States,930330,Philippines,367410
2009,United States,930330,Poland,103939
2009,United States,930330,Portugal,13307691
2009,United States,930330,Romania,9713808
2009,United States,930330,Russian Federation,1667522
2009,United States,930330,Serbia,269613
2009,United States,930330,Spain,371963
2009,United States,930330,Sweden,6003
2009,United States,930330,Switzerland,353000
2009,United States,930330,"Tanzania, United Republic of",2320
2009,United States,930330,Thailand,27509
2009,United States,930330,Turkey,174559
2009,United States,930330,United Kingdom,2759226
2009,United States,930330,Zimbabwe,1225
2009,United States,ammo,Australia,1209652
2009,United States,ammo,Brazil,47493352
2009,United States,ammo,Canada,29218704
2009,United States,ammo,China,244305
2009,United States,ammo,Czech Republic,7192095
2009,United States,ammo,Finland,5087547
2009,United States,ammo,France,1905531
2009,United States,ammo,Germany,7132000
2009,United States,ammo,Hungary,6996714
2009,United States,ammo,India,359450
2009,United States,ammo,Ireland,1667
2009,United States,ammo,Italy,20657851
2009,United States,ammo,"Korea, Republic of",96554037
2009,United States,ammo,Latvia,777248
2009,United States,ammo,Lithuania,1423086
2009,United States,ammo,Mexico,6478698
2009,United States,ammo,New Caledonia,576444
2009,United States,ammo,Russian Federation,110800905
2009,United States,ammo,Spain,34575913
2009,United States,ammo,Sweden,7856263
2009,United States,ammo,Switzerland,3824874
2009,United States,ammo,Thailand,200767
2009,United States,ammo,Turkey,3255321
2009,United States,ammo,United Kingdom,7604216
2009,United States,ammo,Argentina,344481
2009,United States,ammo,Austria,10391
2009,United States,ammo,Barbados,106
2009,United States,ammo,Belgium,2169386
2009,United States,ammo,Bosnia and Herzegovina,712497
2009,United States,ammo,Bulgaria,1754400
2009,United States,ammo,Colombia,2790
2009,United States,ammo,Croatia,18618
2009,United States,ammo,Denmark,123038
2009,United States,ammo,Egypt,50650
2009,United States,ammo,Greece,18389
2009,United States,ammo,Hong Kong,13075
2009,United States,ammo,Indonesia,145800
2009,United States,ammo,Israel,13937000
2009,United States,ammo,Malaysia,3300
2009,United States,ammo,New Zealand,175464
2009,United States,ammo,Norway,3189607
2009,United States,ammo,Pakistan,760049
2009,United States,ammo,Peru,3186464
2009,United States,ammo,Philippines,534061
2009,United States,ammo,Poland,555894
2009,United States,ammo,Qatar,72695
2009,United States,ammo,Romania,2389593
2009,United States,ammo,Serbia,20244465
2009,United States,ammo,Slovakia,41449
2009,United States,ammo,South Africa,2380769
2009,United States,ammo,Taiwan,13714316
2009,United States,ammo,United Arab Emirates,386780
2010,United States,mil,Australia,29909
2010,United States,mil,Belgium,761920
2010,United States,mil,Canada,15780
2010,United States,mil,Chile,3561
2010,United States,mil,China,13130
2010,United States,mil,Colombia,2036391
2010,United States,mil,Czech Republic,6230
2010,United States,mil,Ecuador,7500
2010,United States,mil,France,44174
2010,United States,mil,Germany,2308326
2010,United States,mil,India,4030
2010,United States,mil,Israel,4055510
2010,United States,mil,Italy,157335
2010,United States,mil,"Korea, Republic of",30049
2010,United States,mil,Malaysia,29229
2010,United States,mil,Montenegro,23833
2010,United States,mil,New Zealand,13100
2010,United States,mil,Poland,584165
2010,United States,mil,Romania,304773
2010,United States,mil,Russian Federation,2099621
2010,United States,mil,Serbia,1738947
2010,United States,mil,Switzerland,16586
2010,United States,mil,Thailand,14001
2010,United States,mil,Turkey,2700
2010,United States,mil,Ukraine,29901
2010,United States,mil,United Kingdom,1492626
2010,United States,civ,Argentina,9458621
2010,United States,civ,Australia,326169
2010,United States,civ,Austria,113020532
2010,United States,civ,Belgium,8889818
2010,United States,civ,Brazil,127148836
2010,United States,civ,Bulgaria,108909
2010,United States,civ,Cambodia,75251
2010,United States,civ,Canada,86132
2010,United States,civ,Chile,12348
2010,United States,civ,Croatia,47800090
2010,United States,civ,Czech Republic,3192388
2010,United States,civ,Germany,55438334
2010,United States,civ,Hungary,21244
2010,United States,civ,Israel,1194000
2010,United States,civ,Italy,118333839
2010,United States,civ,Jamaica,404
2010,United States,civ,"Korea, Republic of",181368
2010,United States,civ,Mexico,462
2010,United States,civ,Netherlands,86210
2010,United States,civ,New Zealand,3111
2010,United States,civ,Norway,10297
2010,United States,civ,Philippines,10621986
2010,United States,civ,Poland,444125
2010,United States,civ,Portugal,2305515
2010,United States,civ,Romania,2006788
2010,United States,civ,Russian Federation,975765
2010,United States,civ,Serbia,693588
2010,United States,civ,Slovakia,82277
2010,United States,civ,Spain,1685671
2010,United States,civ,Switzerland,531889
2010,United States,civ,Thailand,4800
2010,United States,civ,Trinidad and Tobago,2202
2010,United States,civ,Turkey,28805429
2010,United States,civ,United Kingdom,7978550
2010,United States,civ,China,5753014
2010,United States,civ,France,92771
2010,United States,civ,India,22192
2010,United States,civ,Ireland,739
2010,United States,civ,Japan,87093
2010,United States,civ,Montenegro,27870
2010,United States,civ,Pakistan,6323
2010,United States,civ,Singapore,10
2010,United States,civ,South Africa,5870
2010,United States,civ,Sweden,5612
2010,United States,930330,Australia,10208
2010,United States,930330,Austria,1191525
2010,United States,930330,Belgium,15287509
2010,United States,930330,Brazil,7606056
2010,United States,930330,Canada,15197480
2010,United States,930330,China,9781
2010,United States,930330,Czech Republic,3795115
2010,United States,930330,Denmark,15880
2010,United States,930330,Finland,11919469
2010,United States,930330,France,314186
2010,United States,930330,Germany,12512132
2010,United States,930330,India,35335
2010,United States,930330,Ireland,127278
2010,United States,930330,Italy,6865843
2010,United States,930330,Japan,21579119
2010,United States,930330,Malta,411
2010,United States,930330,Netherlands,2653
2010,United States,930330,New Zealand,42469
2010,United States,930330,Norway,871
2010,United States,930330,Panama,14983
2010,United States,930330,Philippines,451706
2010,United States,930330,Poland,19875
2010,United States,930330,Portugal,6466134
2010,United States,930330,Romania,3560010
2010,United States,930330,Russian Federation,1551877
2010,United States,930330,Serbia,1737979
2010,United States,930330,Singapore,5995
2010,United States,930330,South Africa,18835
2010,United States,930330,Spain,1595052
2010,United States,930330,Switzerland,16946
2010,United States,930330,"Tanzania, United Republic of",635
2010,United States,930330,Thailand,48336
2010,United States,930330,Turkey,326000
2010,United States,930330,Ukraine,216920
2010,United States,930330,United Kingdom,2884389
2010,United States,ammo,Australia,2254248
2010,United States,ammo,Brazil,23927980
2010,United States,ammo,China,1183943
2010,United States,ammo,Czech Republic,8872577
2010,United States,ammo,France,1951181
2010,United States,ammo,Germany,10850293
2010,United States,ammo,Hungary,9905429
2010,United States,ammo,India,600836
2010,United States,ammo,Indonesia,405678
2010,United States,ammo,Italy,16773127
2010,United States,ammo,"Korea, Republic of",45028670
2010,United States,ammo,Latvia,400121
2010,United States,ammo,Mexico,6893243
2010,United States,ammo,Poland,1279521
2010,United States,ammo,Spain,46988554
2010,United States,ammo,Sweden,7638623
2010,United States,ammo,United Kingdom,3334482
2010,United States,ammo,Argentina,306039
2010,United States,ammo,Austria,65906
2010,United States,ammo,Belgium,1893699
2010,United States,ammo,Bosnia and Herzegovina,603258
2010,United States,ammo,Bulgaria,1892541
2010,United States,ammo,Canada,18915822
2010,United States,ammo,Costa Rica,630
2010,United States,ammo,Croatia,131738
2010,United States,ammo,Denmark,1154
2010,United States,ammo,Egypt,4493
2010,United States,ammo,Finland,3392326
2010,United States,ammo,Greece,775399
2010,United States,ammo,"Iran, Islamic Republic of",429447
2010,United States,ammo,Israel,40891127
2010,United States,ammo,Jamaica,90250
2010,United States,ammo,Japan,6020
2010,United States,ammo,Netherlands,7958
2010,United States,ammo,Norway,16255989
2010,United States,ammo,Pakistan,186498
2010,United States,ammo,Peru,57405
2010,United States,ammo,Philippines,3926486
2010,United States,ammo,Romania,1504463
2010,United States,ammo,Russian Federation,89594309
2010,United States,ammo,Serbia,10414762
2010,United States,ammo,Singapore,91634
2010,United States,ammo,Slovakia,382519
2010,United States,ammo,South Africa,1614542
2010,United States,ammo,Switzerland,6478540
2010,United States,ammo,Taiwan,41607912
2010,United States,ammo,Turkey,958740
2010,United States,ammo,Ukraine,1647776
